IntID#,REF,Journal,Group,Class,Order,Genus,species,Light,Light2,Temp,Salinity,Nutrient,Container,Treat1,Treat2,Media,Data,sumSAFA,sumMUFA,sumPUFA,c18.2w6,c18.3w6,c18.3w3,c18.4w3,c18.5w3,c20.4w6,c20.5w3,c22.6w3
680,Jonasdottir1996+,MarBio,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,NA,24,15,32,Limited,Chemostat,SC,,B1+Si,prop,25.92275694,38.48607992,35.59116314,1.737995749,0,2.304410054,1.438239584,0,0.860896266,21.64948798,0.962971769
681,Jonasdottir1996+,MarBio,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,weissflogii,NA,24,15,32,Replete,Chemostat,Exp,,B1+Si,prop,25.69076341,26.60236249,47.18598961,0.539100681,0,6.445634791,2.507656038,0,0.054832159,19.74417786,5.419240498
682,Jonasdottir1996+,MarBio,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,weissflogii,NA,24,15,32,NA,Chemostat,Mid,,B1+Si,prop,25.40380973,38.9565311,34.82631218,0.652578036,0,4.093948072,2.004416211,0,0.07901505,18.80290825,4.772480145
683,Jonasdottir1996+,MarBio,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,weissflogii,NA,24,15,32,Limited,Chemostat,SC,,B1+Si,prop,26.67715424,30.14984206,42.65434742,4.960792896,0,1.970166714,2.184273452,0,0,18.83072502,5.960685645
684,Jonasdottir1996+,MarBio,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,rotula,NA,24,15,32,NA,Chemostat,tox,,B1+Si,prop,26.11787666,29.82535653,42.78546124,0.974849131,0,5.979415418,6.77617618,0,0.912414823,19.69951615,4.798897393
685,Jonasdottir1996+,MarBio,Dinophyta,Dinophyceae,Peridinales,Heterocapsa,triquetra,NA,24,15,32,Replete,Chemostat,Exp,,B1,prop,37.74024335,14.73280774,47.5269489,2.209466957,0,8.50212974,9.173371457,0,0,0,27.6409572
686,Jonasdottir1996+,MarBio,Dinophyta,Dinophyceae,Peridinales,Heterocapsa,triquetra,NA,24,15,32,Limited,Chemostat,SC,,B1,prop,45.33753718,8.906205981,45.75625684,2.24683353,0,11.36894682,8.487152401,0,0,0.623241672,23.03008241
687,Thor2007+,MEPS,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliella,tertiolecta,100,14,18,34,Replete,NA,,,f/2,prop,39.7,13.1,46.4,13.1,2.1,19.3,0.5,0,0,0,0
688,Thor2007+,MEPS,Dinophyta,Dinophyceae,Gymnodiniales,Amphidinium,carterae,100,14,18,34,Replete,NA,,,f/2,prop,54,14.5,30.3,12.7,0.1,0.7,4.5,2.3,0,2.8,4.1
689,Thor2007+,MEPS,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystis,globosa,100,14,18,34,Replete,NA,,,L1,prop,56.1,15.3,27.1,15.9,0.2,1.4,2.6,1,0.3,2.3,0
690,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,20,Replete,5L-Flask,SalinityTreat,GrowthStage3,f,prop,39,29.74,30.68,2.2,0.1,0.5,1.7,0,0.6,10.3,1
691,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,20,Limited,5L-Flask,SalinityTreat,GrowthStage5,f,prop,34.14,30.62,35.34,4.2,1,3.8,0.2,0,0.4,10,3.9
692,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,25,Replete,5L-Flask,SalinityTreat,GrowthStage3,f,prop,25.2,22.5,52.3,2.4,0.4,0.3,0.6,0,0.5,19,2.2
693,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,25,Limited,5L-Flask,SalinityTreat,GrowthStage6,f,prop,25.3,38.04,36.7,2.8,0.5,0.2,0.6,0,0.1,7.3,3.2
694,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,30,Replete,5L-Flask,SalinityTreat,GrowthStage3,f,prop,26.5,23.68,49.54,2.2,0.04,0.7,1.5,0,0.5,13.6,5.1
695,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,30,Limited,5L-Flask,SalinityTreat,GrowthStage6,f,prop,30.04,44.74,25.3,1,0.4,0.1,0.5,0,0.1,5.8,1.1
696,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,35,Replete,5L-Flask,SalinityTreat,GrowthStage3,f,prop,43.9,22.4,33.6,2.7,1.3,0.5,0.8,0,0.3,8.2,1.7
697,Pugh1971,MarBio,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,eccentricus,54,24,20,35,Limited,5L-Flask,SalinityTreat,GrowthStage6,f,prop,34.9,28.4,36.7,2.6,0.5,0.2,0.8,0,0.1,9.7,1.3
698,Zhukova1995,PhytoChem,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliella,tertiolecta,54,12,20,32,Replete,0.25L-Flask,,,G,prop,11.9,7.5,79.7,5.2,3.2,38.7,1.3,0,0.3,0.4,0
699,Zhukova1995,PhytoChem,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliella,maritima,54,12,20,32,Replete,0.25L-Flask,,,G,prop,13.6,6.8,78.7,4.1,3.2,42.6,1.3,0,0,0,0
700,Zhukova1995,PhytoChem,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliella,salina,54,12,20,32,Replete,0.25L-Flask,,,G,prop,21.9,6,70.2,6.1,2.5,36.9,0.7,0,0,0.1,0
701,Zhukova1995,PhytoChem,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorella,sp,54,12,20,32,Replete,0.25L-Flask,,,G,prop,27.6,16.7,53.1,11.8,0.3,22.3,0.1,0.2,0.5,1.3,0
702,Zhukova1995,PhytoChem,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Tetraselmis,viridis,54,12,20,32,Replete,0.25L-Flask,,,G,prop,20.8,14.7,62.3,3.1,0.2,15,13.3,0,0.2,6.7,0
703,Zhukova1995,PhytoChem,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Tetraselmis,sp,54,12,20,32,Replete,0.25L-Flask,,,G,prop,19.7,14.2,64.7,7,0.3,15.5,12.1,0,0.3,5.6,0
704,Zhukova1995,PhytoChem,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,54,12,20,32,Replete,0.25L-Flask,,,G,prop,20.2,25.3,52.5,1.5,0.5,0.9,0.5,0,0.3,28.4,0.7
705,Zhukova1995,PhytoChem,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonema,costatum,54,12,20,32,Replete,0.25L-Flask,,,f,prop,28.9,22.6,46.2,1.6,0,0.2,2.9,0,0.2,15.4,2.3
706,Zhukova1995,PhytoChem,Ochrophyta,Coscinodiscophyceae,Chaetocerotales,Chaetoceros,muelleri,54,12,20,32,Replete,0.25L-Flask,,,f,prop,35.7,32.4,31.6,0.7,1.1,0.3,0.8,0,1.7,12.8,0.8
707,Zhukova1995,PhytoChem,Ochrophyta,Coscinodiscophyceae,Chaetocerotales,Chaetoceros,constrictus,54,12,20,32,Replete,0.25L-Flask,,,G,prop,39.3,21.6,38.2,1.8,0.3,0.2,0.3,0,3.3,18.8,0.6
708,Zhukova1995,PhytoChem,Haptophyta,Pavlovophyceae,Pavlovales,Pavlova,salina,54,12,20,32,Replete,0.25L-Flask,,,G,prop,30.8,34.2,34,1.5,2.2,0,4.2,0,3.7,19.1,1.5
709,Zhukova1995,PhytoChem,Dinophyta,Dinophyceae,Dinotrichales,Gymnodinium,kowalevskii,54,12,20,32,Replete,0.25L-Flask,,,G,prop,48,8.7,41.2,3.7,0,7.2,15.6,1.4,0,0.1,9.5
710,Zhukova1995,PhytoChem,Ochrophyta,Eustigmatophyceae,Eustigmatales,Nannochloropsis,oculata,54,12,20,32,Replete,0.25L-Flask,,,G,prop,29.1,29.5,40,2.2,0.7,0.2,0.1,0,5.3,29.7,0
711,Zhukova1995,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonas,salina,54,12,20,32,Replete,0.25L-Flask,,,f,prop,24.9,7.5,65.1,1.2,0,10.8,30.3,0,2.8,12.9,7.1
712,Zhukova1995,PhytoChem,Rhodophyta,Porphyridiophyceae,Porphyridiales,Porphyridium,cruentum,54,12,20,32,Replete,0.25L-Flask,,,G,prop,31.4,5,62.2,8.2,0.3,0.4,0,0,27.6,21.1,0
713,Tang2001,L&O,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystis,globosa,80,12,19,32,Replete,NA,,,L,prop,28.85,28.38,35.33,23.23,1.03,0,5.06,0,0,1.16,0
714,Tang2001,L&O,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,salina,80,12,19,32,Replete,NA,,,L,prop,34.282,22.43,41.18,3.91,10.09,1,14,0,1,5.77,1.18
715,Rezanka2003,FoliaMicro,Cyanobacteria,Cyanophyceae,Nostocales,Nostoc,linckia,20,24,24.5,0,Limited,6L-Flask,,,BG-11+nitrate,prop,36.87,24.6,24.63,11.21,0,9.33,0,0,0,0,0
716,Rezanka2003,FoliaMicro,Cyanobacteria,Cyanophyceae,Synechococcales,Synechocystis,aeruginousus,20,24,24.5,0,Limited,6L-Flask,,,BG-11+nitrate,prop,41.42,26.66,22.35,9.11,0,8.49,0,0,0,0,0
717,Rezanka2003,FoliaMicro,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcus,minutus,20,24,24.5,0,Limited,6L-Flask,,,BG-11+nitrate,prop,27.65,24.75,37.47,9.47,0,23.64,0,0,0,0,0
718,Rezanka2003,FoliaMicro,Cyanobacteria,Cyanophyceae,Oscillatoriales,Lyngbya ,ceylanica,20,24,24.5,0,Limited,6L-Flask,,,BG-11+nitrate,prop,35.94,21.83,28.09,10.31,0,13.47,0,0,0,0,0
719,Rezanka2003,FoliaMicro,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopedia,glauca,20,24,24.5,0,Limited,6L-Flask,,,BG-11+nitrate,prop,37.67,21.54,20.38,11.33,0,7.28,0,0,0,0,0
720,Rezanka2003,FoliaMicro,Cyanobacteria,Cyanophyceae,Nostocales,Nodularia,sphaerocarpa,20,24,24.5,0,Limited,6L-Flask,,,BG-11+nitrate,prop,45.47,15.28,17.72,13.46,0,2.38,0,0,0,0,0
721,Ackman1968,JFishResBCA,Ochrophyta,Bacillariophyceae,Naviculales,Phaeodactylum,tricornutum,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,34.9,48.1,16.9,1,0.3,0.3,0.1,0,0,8.6,0.8
722,Ackman1968,JFishResBCA,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonema,costatum,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,39.7,22.7,36.1,1.1,0.3,0.3,2.2,0,0,13.8,1.7
723,Ackman1968,JFishResBCA,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Cyclotella,crypica,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,37,43.2,18.5,0.3,0.1,0,2.6,0,0,7.5,0.9
724,Ackman1968,JFishResBCA,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosira,fluviatilis,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,31.4,45.1,20.6,0.4,0.2,0,0.2,0,0,8,2.2
725,Ackman1968,JFishResBCA,Haptophyta,Coccolithophyceae,Syracosphaerales,Syracosphaera,carterae,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,23.5,11.9,60.6,9.5,0,8,24.1,0,0.1,3.9,8.6
726,Ackman1968,JFishResBCA,Ochrophyta,Chrysophyceae,Chromulinales,Monochrysis,lutheri,68,24,21,32,Replete,1L-Flask,,,SWM-1,prop,27.05,26.55,42.9,0.75,0.25,0.2,4.3,0,0.5,19.1,11.8
727,Ackman1968,JFishResBCA,Ochrophyta,Chrysophyceae,Chromulinales,Monochrysis,lutheri,68,24,10,32,Replete,1L-Flask,,,SWM-1,prop,24.3,26.5,46.4,1.4,0.9,0.6,7,0,0.2,18.3,12.8
728,Ackman1968,JFishResBCA,Ochrophyta,Raphidophyceae,Unresolved,Olisthodiscus,sp,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,30.4,21.2,46.8,0.9,0.3,6.8,7.9,0,1.2,21.8,3
729,Ackman1968,JFishResBCA,Dinophyta,Dinophyceae,Gymnodiniales,Amphidinium,carterae,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,47.5,8.2,44.2,0.1,0,0.1,10.1,0,0,7.4,25.4
730,Ackman1968,JFishResBCA,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliella,tertiolecta,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,18.95,6.4,72.95,5.35,4.95,32.8,0.9,0,0,0,0
731,Ackman1968,JFishResBCA,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Tetraselmis,sp,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,21.2,19.3,56.4,3.3,0.6,18.9,7.5,0,1.3,7.5,1.4
732,Ackman1968,JFishResBCA,Rhodophyta,Porphyridiophyceae,Porphyridiales,Porphyridium,sp,101,24,21,32,Replete,1L-Flask,,,SWM-1,prop,37.7,5.55,55.15,10.7,0.6,0.1,0.1,0,24.85,17.4,0.25
733,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Thalassiophysales,Amphora,exigua,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,28.547964,6.851196,4.02084,1.371816,0.074898,0.07884,0,0,0.331128,1.963116,0
734,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Thalassiophysales,Amphora,bigibba,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,23.92425,6.96633,3.40942,0.44247,0.09604,0.0686,0,0,1.27939,1.47147,0.01029
735,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Naviculales,Caloneis,platycephala,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,27.10334,5.83528,5.45138,0.49907,0.253374,0.042229,0,0,1.758262,2.718012,0
736,Chen2012,FoodChem,Ochrophyta,Coscinodiscophyceae,Chaetocerotales,Chaetoceros,muelleri,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,29.00578,2.95963,3.18459,0.629185,0.09139,0.108965,0,0,1.07559,1.04044,0.130055
737,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Achnanthales,Cocconeis,scutellum,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,17.929296,5.893776,6.416928,1.143072,0.674352,0,0,0,0.759024,3.05424,0.78624
738,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Bacillariales,Cylindrotheca,sp,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,32.684159,1.315624,0.990217,0.185447,0.027992,0.010497,0,0,0.573836,0.167952,0.013996
739,Chen2012,FoodChem,Ochrophyta,Coscinodiscophyceae,Melosirales,Melosira,nummuloides,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,27.409902,3.840226,1.769872,0.75946,0.089154,0.089154,0,0,0.072644,0.558038,0.128778
740,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Naviculales,Navicula,lyra,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,27.534675,5.093445,4.96188,0.774354,0.063903,0.135324,0,0,0.244335,3.15756,0.398454
741,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Bacillariales,Nitzchia,panduriformis,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,29.776663,5.26365,3.949687,0.202748,0.191051,0,0,0,0.912366,2.542148,0.019495
742,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Bacillariales,Nitzchia,grossestriata,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,19.110294,10.57995,11.799756,3.937401,0.311175,0.244791,0,0,2.310993,2.9043,0.526923
743,Chen2012,FoodChem,Ochrophyta,Bacillariophyceae,Naviculales,Seminavis,gracilenta,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,19.405454,7.109968,8.474578,0.836261,0.216938,0.111968,0,0,2.337332,4.958083,0.017495
744,Chen2012,FoodChem,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonema,costatum,122,12,24,32,Replete,1L-Flask,Incubator,,mod-Pravasoli,perDWtotLip,18.88524,10.394406,8.340354,2.260962,0,0.33858,0,0,1.922382,2.810214,1.008216
745,Mansour1999,Jphyc,Dinophyta,Dinophyceae,Peridinales,Scrippsiella,sp,80,12,18.5,28,Replete,2L-Flask,,,Gse,perDWtotLip,2.176,0.336,13.28,0.24,0.832,0.032,1.696,6.896,0,0.288,3.008
746,Mansour1999,Jphyc,Dinophyta,Dinophyceae,Suessiales,Symbiodinium,microadriaticum,80,12,18.5,28,Replete,2L-Flask,,,Gse,perDWtotLip,3.78,3.12,7.905,0.135,0.165,0.03,1.725,1.05,0.165,2.025,1.485
747,Mansour1999,Jphyc,Dinophyta,Dinophyceae,Dinotrichales,Gymnodinium,sp,80,12,18.5,28,Replete,2L-Flask,,,Gse,perDWtotLip,3.939,0.507,8.567,0.676,0,0.052,0.325,2.704,0,1.638,2.86
748,Mansour1999,Jphyc,Dinophyta,Dinophyceae,Dinotrichales,Gymnodinium,sanguineum,80,12,18.5,28,Replete,2L-Flask,,,Gse,perDWtotLip,2.046,0.876,3.078,0.042,0.006,0.018,0.216,0.384,0.03,0.846,1.452
749,Mansour1999,Jphyc,Dinophyta,Dinophyceae,Gonyaulacales,Fragilidium,sp,80,12,18.5,28,Replete,2L-Flask,,,Gse,perDWtotLip,3.107,0.26,9.633,0.039,0,0.234,1.131,0.936,0,2.717,3.419
750,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoria,agardhii,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.375967576,1.314408132,1.739624292,0.573414822,0,1.152985589,0,0,0,0,0
751,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoria,agardhii,75,24,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,0.638571429,0.378214286,0.393214286,0.096,0,0.276428571,0,0,0,0,0
752,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystis,aeruginosa,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.286807676,0.254103794,0.94908853,0.100989969,0.158977758,0.208278238,0.378440907,0,0,0,0
753,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystis,aeruginosa,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.213621526,0.206819585,0.959558888,0.197475959,0.159891487,0.207029554,0.340254963,0,0,0,0
754,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystis,aeruginosa,75,24,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.130199387,0.175966258,0.233834356,0.067552147,0,0.110067485,0.02184816,0,0,0.011691718,0
755,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Nostocales,Anabaena,sp,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.036332418,0.317953297,0.225714286,0.13607967,0.053932692,0.022028846,0,0,0,0.006402473,0
756,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Chroococcales,Spirulina,sp,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.610701641,0.353595108,1.405703251,0.392100097,1.003515932,0,0,0,0,0,0
757,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Chroococcales,Spirulina,sp,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.212915361,0.460438871,1.046645768,0.382739812,0.651115987,0,0,0,0,0,0
758,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Chroococcales,Spirulina,sp,75,24,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.394830872,0.282382087,0.712787041,0.157701286,0.551555979,0,0,0,0,0,0
759,Ahlgren1992,Jphyc,Cyanobacteria,Cyanophyceae,Nostocales,Nostoc,muscorum,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,0.346172382,0.543985171,0.269842447,0.241245598,0,0.024081557,0,0,0,0,0
760,Ahlgren1992,Jphyc,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonas,sp,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,3.449986121,0.945510062,3.714503817,1.033757668,0.025663845,2.400357391,0.254950035,0,0,0,0
761,Ahlgren1992,Jphyc,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorella,homosphaera,75,24,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,2.855192411,0.560608556,2.654199033,1.165761589,0,1.469098622,0.011733667,0,0,0.00793109,0
762,Ahlgren1992,Jphyc,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmus,quadricauda,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.756754149,0.738566191,2.75467966,0.382960247,0.048629873,2.170817252,0.152069664,0,0,0,0
763,Ahlgren1992,Jphyc,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmus,quadricauda,75,24,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,2.985657193,1.885852054,3.998490753,1.372719747,0.135081172,2.180454512,0.282162219,0,0,0,0
764,Ahlgren1992,Jphyc,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmus,acutus,75,24,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,2.180085199,1.373767123,2.916147678,0.641487638,0.042369529,2.046815737,0.153481457,0,0,0,0
765,Ahlgren1992,Jphyc,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmus,acutus,75,24,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,3.582759793,5.30982293,2.897417278,0.895268199,0.0486066,1.57017242,0.376305759,0,0,0.007169737,0
766,Ahlgren1992,Jphyc,Ochrophyta,Chrysophyceae,Chromulinales,Chromulina,chinophila,75,24,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,4.634046477,1.207558097,3.328395426,0.598028772,0.253688676,0.390004058,1.245273146,0,0,0,0.378503504
767,Ahlgren1992,Jphyc,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonas,sp,75,14,15,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,2.540747331,0.638424278,3.370828391,0.196707197,0,0.579891261,1.142041321,0,0,0.83720344,0.296161526
768,Ahlgren1992,Jphyc,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,lacustris,75,14,15,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,2.356982347,0.441795086,6.531222567,0.091920086,0,2.040047233,2.245476384,0,0,1.466381322,0.423099475
769,Ahlgren1992,Jphyc,Dinophyta,Dinophyceae,Peridinales,Peridinium,cinctum,75,14,20,0,Limited,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,5.223891642,4.331981335,3.534127023,0.067568963,0.014919227,0.032757433,0.732771886,0,0,1.106509333,1.56316741
770,Ahlgren1992,Jphyc,Dinophyta,Dinophyceae,Thoracosphaerales,Peridiniopsis,borgei,75,14,20,0,Replete,0.5L-Flask,,containerAndMediaFromAhlgren1977,mod-Z8,perDWtotFA,1.549122366,0.699603649,1.131273986,0.041253224,0,0,0.168096257,0,0.007123624,0.378721611,0.536291916
771,Dunstan2005,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,sp,85,12,20,32,Replete,2L-Flask,,,fE,pgFAcell,1.3746,0.9396,6.2814,0.4611,0.0522,2.6013,1.8183,0,0.0522,0.6612,0.5829
772,Dunstan2005,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Proteomonas,sp,85,12,15,32,Replete,2L-Flask,,,fE,pgFAcell,0.7599,0.3468,3.9678,0.0255,0.0102,1.122,1.53,0,0.0102,0.6273,0.5508
773,Dunstan2005,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Proteomonas,sulcata,85,12,25,32,Replete,2L-Flask,,,fE,pgFAcell,0.3344,0.1364,1.7072,0.0638,0.011,0.6446,0.4532,0,0.0132,0.2772,0.1716
774,Dunstan2005,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,salina,85,12,20,32,Replete,2L-Flask,,,fE,pgFAcell,1.015625,0.421875,4.771875,0.896875,0.146875,1.340625,1.175,0,0.15625,0.575,0.403125
775,Dunstan2005,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,salina,85,12,20,32,Replete,2L-Flask,,,fE,pgFAcell,0.999,0.7622,5.5426,0.1036,0.0222,1.5318,2.2348,0,0.0148,0.9768,0.5772
776,Dunstan2005,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Rhodomonas,maculata,85,12,20,32,Replete,2L-Flask,,,fE,pgFAcell,2.0608,0.9408,8.0528,0.2352,0.0224,2.9792,3.08,0,0.0224,0.8624,0.7168
777,Dunstan2005,PhytoChem,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonas,placoidea,85,12,20,32,Replete,2L-Flask,,,fE,pgFAcell,0.8789,0.6392,3.1208,0.4371,0.0188,1.2784,0.5875,0,0.0141,0.517,0.0094
778,Dunstan1994,PhytoChem,Ochrophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscus,sp,100,12,20,32,Replete,1L-Flask,,,f/2,pgFAcell,252,189,459,14.4,7.2,5.4,31.5,0,9.9,234,41.4
779,Dunstan1994,PhytoChem,Ochrophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosolenia,setigera,100,12,20,32,Replete,1L-Flask,,,f/2,pgFAcell,19.032,14.144,18.824,0.988,0.26,0.312,0.884,0,0.52,9.1,3.172
780,Dunstan1994,PhytoChem,Ochrophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonema,costatum,100,12,20,32,Replete,1L-Flask,,,f/2,pgFAcell,0.98,1.1536,3.472,0.0784,0,0.0448,0.1568,0,0,1.4616,0.2632
